Commodity_Code,Commodity_Description,Country_Code,Country_Name,Market_Year,Calendar_Year,Month,Attribute_ID,Attribute_Description,Unit_ID,Unit_Description,Value
577400,"Almonds, Shelled Basis",TH,Thailand,2012,2020,10,86,Total Supply,21,(MT),2200.0
577400,"Almonds, Shelled Basis",TH,Thailand,2013,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2013,2020,10,125,Domestic Consumption,21,(MT),2800.0
577400,"Almonds, Shelled Basis",TH,Thailand,2013,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2013,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2013,2020,10,57,Imports,21,(MT),2800.0
577400,"Almonds, Shelled Basis",TH,Thailand,2013,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2013,2020,10,178,Total Distribution,21,(MT),2800.0
577400,"Almonds, Shelled Basis",TH,Thailand,2013,2020,10,86,Total Supply,21,(MT),2800.0
577400,"Almonds, Shelled Basis",TH,Thailand,2014,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2014,2020,10,125,Domestic Consumption,21,(MT),3300.0
577400,"Almonds, Shelled Basis",TH,Thailand,2014,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2014,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2014,2020,10,57,Imports,21,(MT),3300.0
577400,"Almonds, Shelled Basis",TH,Thailand,2014,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2014,2020,10,178,Total Distribution,21,(MT),3300.0
577400,"Almonds, Shelled Basis",TH,Thailand,2014,2020,10,86,Total Supply,21,(MT),3300.0
577400,"Almonds, Shelled Basis",TH,Thailand,2015,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2015,2020,10,125,Domestic Consumption,21,(MT),3300.0
577400,"Almonds, Shelled Basis",TH,Thailand,2015,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2015,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2015,2020,10,57,Imports,21,(MT),3300.0
577400,"Almonds, Shelled Basis",TH,Thailand,2015,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2015,2020,10,178,Total Distribution,21,(MT),3300.0
577400,"Almonds, Shelled Basis",TH,Thailand,2015,2020,10,86,Total Supply,21,(MT),3300.0
577400,"Almonds, Shelled Basis",TH,Thailand,2016,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2016,2020,10,125,Domestic Consumption,21,(MT),3400.0
577400,"Almonds, Shelled Basis",TH,Thailand,2016,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2016,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2016,2020,10,57,Imports,21,(MT),3400.0
577400,"Almonds, Shelled Basis",TH,Thailand,2016,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2016,2020,10,178,Total Distribution,21,(MT),3400.0
577400,"Almonds, Shelled Basis",TH,Thailand,2016,2020,10,86,Total Supply,21,(MT),3400.0
577400,"Almonds, Shelled Basis",TH,Thailand,2017,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2017,2020,10,125,Domestic Consumption,21,(MT),3700.0
577400,"Almonds, Shelled Basis",TH,Thailand,2017,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2017,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2017,2020,10,57,Imports,21,(MT),3700.0
577400,"Almonds, Shelled Basis",TH,Thailand,2017,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2017,2020,10,178,Total Distribution,21,(MT),3700.0
577400,"Almonds, Shelled Basis",TH,Thailand,2017,2020,10,86,Total Supply,21,(MT),3700.0
577400,"Almonds, Shelled Basis",TH,Thailand,2018,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2018,2020,10,125,Domestic Consumption,21,(MT),7400.0
577400,"Almonds, Shelled Basis",TH,Thailand,2018,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2018,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2018,2020,10,57,Imports,21,(MT),7400.0
577400,"Almonds, Shelled Basis",TH,Thailand,2018,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2018,2020,10,178,Total Distribution,21,(MT),7400.0
577400,"Almonds, Shelled Basis",TH,Thailand,2018,2020,10,86,Total Supply,21,(MT),7400.0
577400,"Almonds, Shelled Basis",TH,Thailand,2019,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2019,2020,10,125,Domestic Consumption,21,(MT),6600.0
577400,"Almonds, Shelled Basis",TH,Thailand,2019,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2019,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2019,2020,10,57,Imports,21,(MT),6600.0
577400,"Almonds, Shelled Basis",TH,Thailand,2019,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2019,2020,10,178,Total Distribution,21,(MT),6600.0
577400,"Almonds, Shelled Basis",TH,Thailand,2019,2020,10,86,Total Supply,21,(MT),6600.0
577400,"Almonds, Shelled Basis",TH,Thailand,2020,2020,10,20,Beginning Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2020,2020,10,125,Domestic Consumption,21,(MT),7000.0
577400,"Almonds, Shelled Basis",TH,Thailand,2020,2020,10,176,Ending Stocks,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2020,2020,10,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2020,2020,10,57,Imports,21,(MT),7000.0
577400,"Almonds, Shelled Basis",TH,Thailand,2020,2020,10,28,Production,21,(MT),0.0
577400,"Almonds, Shelled Basis",TH,Thailand,2020,2020,10,178,Total Distribution,21,(MT),7000.0
577400,"Almonds, Shelled Basis",TH,Thailand,2020,2020,10,86,Total Supply,21,(MT),7000.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1983,1984,0,20,Beginning Stocks,21,(MT),2000.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1983,1984,0,125,Domestic Consumption,21,(MT),10000.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1983,1984,0,176,Ending Stocks,21,(MT),4593.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1983,1984,0,88,Exports,21,(MT),407.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1983,1984,0,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1983,1984,0,28,Production,21,(MT),13000.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1983,1984,0,178,Total Distribution,21,(MT),15000.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1983,1984,0,86,Total Supply,21,(MT),15000.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1984,1985,0,20,Beginning Stocks,21,(MT),2014.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1984,1985,0,125,Domestic Consumption,21,(MT),14261.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1984,1985,0,176,Ending Stocks,21,(MT),2227.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1984,1985,0,88,Exports,21,(MT),433.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1984,1985,0,57,Imports,21,(MT),50.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1984,1985,0,28,Production,21,(MT),14857.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1984,1985,0,178,Total Distribution,21,(MT),16921.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1984,1985,0,86,Total Supply,21,(MT),16921.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1985,1986,0,20,Beginning Stocks,21,(MT),2227.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1985,1986,0,125,Domestic Consumption,21,(MT),17654.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1985,1986,0,176,Ending Stocks,21,(MT),2800.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1985,1986,0,88,Exports,21,(MT),277.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1985,1986,0,57,Imports,21,(MT),40.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1985,1986,0,28,Production,21,(MT),18464.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1985,1986,0,178,Total Distribution,21,(MT),20731.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1985,1986,0,86,Total Supply,21,(MT),20731.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1986,1987,0,20,Beginning Stocks,21,(MT),2800.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1986,1987,0,125,Domestic Consumption,21,(MT),13718.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1986,1987,0,176,Ending Stocks,21,(MT),1500.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1986,1987,0,88,Exports,21,(MT),2756.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1986,1987,0,57,Imports,21,(MT),174.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1986,1987,0,28,Production,21,(MT),15000.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1986,1987,0,178,Total Distribution,21,(MT),17974.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1986,1987,0,86,Total Supply,21,(MT),17974.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1987,1988,0,20,Beginning Stocks,21,(MT),1500.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1987,1988,0,125,Domestic Consumption,21,(MT),15608.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1987,1988,0,176,Ending Stocks,21,(MT),1500.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1987,1988,0,88,Exports,21,(MT),821.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1987,1988,0,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1987,1988,0,28,Production,21,(MT),16429.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1987,1988,0,178,Total Distribution,21,(MT),17929.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1987,1988,0,86,Total Supply,21,(MT),17929.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1988,1989,0,20,Beginning Stocks,21,(MT),1500.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1988,1989,0,125,Domestic Consumption,21,(MT),12400.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1988,1989,0,176,Ending Stocks,21,(MT),1200.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1988,1989,0,88,Exports,21,(MT),500.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1988,1989,0,57,Imports,21,(MT),100.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1988,1989,0,28,Production,21,(MT),12500.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1988,1989,0,178,Total Distribution,21,(MT),14100.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1988,1989,0,86,Total Supply,21,(MT),14100.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1991,1992,0,20,Beginning Stocks,21,(MT),3214.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1991,1992,0,125,Domestic Consumption,21,(MT),14675.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1991,1992,0,176,Ending Stocks,21,(MT),2857.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1991,1992,0,88,Exports,21,(MT),423.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1991,1992,0,57,Imports,21,(MT),98.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1991,1992,0,28,Production,21,(MT),14643.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1991,1992,0,178,Total Distribution,21,(MT),17955.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1991,1992,0,86,Total Supply,21,(MT),17955.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1992,1993,0,20,Beginning Stocks,21,(MT),2857.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1992,1993,0,125,Domestic Consumption,21,(MT),15583.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1992,1993,0,176,Ending Stocks,21,(MT),3214.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1992,1993,0,88,Exports,21,(MT),364.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1992,1993,0,57,Imports,21,(MT),233.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1992,1993,0,28,Production,21,(MT),16071.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1992,1993,0,178,Total Distribution,21,(MT),19161.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1992,1993,0,86,Total Supply,21,(MT),19161.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1993,1994,0,20,Beginning Stocks,21,(MT),3214.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1993,1994,0,125,Domestic Consumption,21,(MT),16850.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1993,1994,0,176,Ending Stocks,21,(MT),3014.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1993,1994,0,88,Exports,21,(MT),350.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1993,1994,0,57,Imports,21,(MT),200.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1993,1994,0,28,Production,21,(MT),16800.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1993,1994,0,178,Total Distribution,21,(MT),20214.0
577400,"Almonds, Shelled Basis",TS,Tunisia,1993,1994,0,86,Total Supply,21,(MT),20214.0
577400,"Almonds, Shelled Basis",TU,Turkey,1980,1981,0,20,Beginning Stocks,21,(MT),2000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1980,1981,0,125,Domestic Consumption,21,(MT),26500.0
577400,"Almonds, Shelled Basis",TU,Turkey,1980,1981,0,176,Ending Stocks,21,(MT),5000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1980,1981,0,88,Exports,21,(MT),2500.0
577400,"Almonds, Shelled Basis",TU,Turkey,1980,1981,0,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",TU,Turkey,1980,1981,0,28,Production,21,(MT),32000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1980,1981,0,178,Total Distribution,21,(MT),34000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1980,1981,0,86,Total Supply,21,(MT),34000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1981,1982,0,20,Beginning Stocks,21,(MT),5000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1981,1982,0,125,Domestic Consumption,21,(MT),28400.0
577400,"Almonds, Shelled Basis",TU,Turkey,1981,1982,0,176,Ending Stocks,21,(MT),7000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1981,1982,0,88,Exports,21,(MT),1600.0
577400,"Almonds, Shelled Basis",TU,Turkey,1981,1982,0,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",TU,Turkey,1981,1982,0,28,Production,21,(MT),32000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1981,1982,0,178,Total Distribution,21,(MT),37000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1981,1982,0,86,Total Supply,21,(MT),37000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1982,1983,0,20,Beginning Stocks,21,(MT),2300.0
577400,"Almonds, Shelled Basis",TU,Turkey,1982,1983,0,125,Domestic Consumption,21,(MT),10000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1982,1983,0,176,Ending Stocks,21,(MT),4000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1982,1983,0,88,Exports,21,(MT),300.0
577400,"Almonds, Shelled Basis",TU,Turkey,1982,1983,0,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",TU,Turkey,1982,1983,0,28,Production,21,(MT),12000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1982,1983,0,178,Total Distribution,21,(MT),14300.0
577400,"Almonds, Shelled Basis",TU,Turkey,1982,1983,0,86,Total Supply,21,(MT),14300.0
577400,"Almonds, Shelled Basis",TU,Turkey,1983,1984,0,20,Beginning Stocks,21,(MT),4000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1983,1984,0,125,Domestic Consumption,21,(MT),10300.0
577400,"Almonds, Shelled Basis",TU,Turkey,1983,1984,0,176,Ending Stocks,21,(MT),5000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1983,1984,0,88,Exports,21,(MT),2000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1983,1984,0,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",TU,Turkey,1983,1984,0,28,Production,21,(MT),13300.0
577400,"Almonds, Shelled Basis",TU,Turkey,1983,1984,0,178,Total Distribution,21,(MT),17300.0
577400,"Almonds, Shelled Basis",TU,Turkey,1983,1984,0,86,Total Supply,21,(MT),17300.0
577400,"Almonds, Shelled Basis",TU,Turkey,1984,1985,0,20,Beginning Stocks,21,(MT),5000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1984,1985,0,125,Domestic Consumption,21,(MT),10000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1984,1985,0,176,Ending Stocks,21,(MT),6000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1984,1985,0,88,Exports,21,(MT),0.0
577400,"Almonds, Shelled Basis",TU,Turkey,1984,1985,0,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",TU,Turkey,1984,1985,0,28,Production,21,(MT),11000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1984,1985,0,178,Total Distribution,21,(MT),16000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1984,1985,0,86,Total Supply,21,(MT),16000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1985,1986,0,20,Beginning Stocks,21,(MT),6000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1985,1986,0,125,Domestic Consumption,21,(MT),10000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1985,1986,0,176,Ending Stocks,21,(MT),5000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1985,1986,0,88,Exports,21,(MT),1000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1985,1986,0,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",TU,Turkey,1985,1986,0,28,Production,21,(MT),10000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1985,1986,0,178,Total Distribution,21,(MT),16000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1985,1986,0,86,Total Supply,21,(MT),16000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1986,1987,0,20,Beginning Stocks,21,(MT),5000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1986,1987,0,125,Domestic Consumption,21,(MT),12000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1986,1987,0,176,Ending Stocks,21,(MT),4000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1986,1987,0,88,Exports,21,(MT),1000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1986,1987,0,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",TU,Turkey,1986,1987,0,28,Production,21,(MT),12000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1986,1987,0,178,Total Distribution,21,(MT),17000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1986,1987,0,86,Total Supply,21,(MT),17000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1987,1988,0,20,Beginning Stocks,21,(MT),4000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1987,1988,0,125,Domestic Consumption,21,(MT),11000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1987,1988,0,176,Ending Stocks,21,(MT),2000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1987,1988,0,88,Exports,21,(MT),1000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1987,1988,0,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",TU,Turkey,1987,1988,0,28,Production,21,(MT),10000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1987,1988,0,178,Total Distribution,21,(MT),14000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1987,1988,0,86,Total Supply,21,(MT),14000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1988,1989,0,20,Beginning Stocks,21,(MT),2000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1988,1989,0,125,Domestic Consumption,21,(MT),13000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1988,1989,0,176,Ending Stocks,21,(MT),2000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1988,1989,0,88,Exports,21,(MT),1000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1988,1989,0,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",TU,Turkey,1988,1989,0,28,Production,21,(MT),14000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1988,1989,0,178,Total Distribution,21,(MT),16000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1988,1989,0,86,Total Supply,21,(MT),16000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1989,1990,0,20,Beginning Stocks,21,(MT),2000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1989,1990,0,125,Domestic Consumption,21,(MT),13497.0
577400,"Almonds, Shelled Basis",TU,Turkey,1989,1990,0,176,Ending Stocks,21,(MT),3000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1989,1990,0,88,Exports,21,(MT),503.0
577400,"Almonds, Shelled Basis",TU,Turkey,1989,1990,0,57,Imports,21,(MT),0.0
577400,"Almonds, Shelled Basis",TU,Turkey,1989,1990,0,28,Production,21,(MT),15000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1989,1990,0,178,Total Distribution,21,(MT),17000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1989,1990,0,86,Total Supply,21,(MT),17000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1990,1991,0,20,Beginning Stocks,21,(MT),3000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1990,1991,0,125,Domestic Consumption,21,(MT),14725.0
577400,"Almonds, Shelled Basis",TU,Turkey,1990,1991,0,176,Ending Stocks,21,(MT),3000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1990,1991,0,88,Exports,21,(MT),375.0
577400,"Almonds, Shelled Basis",TU,Turkey,1990,1991,0,57,Imports,21,(MT),100.0
577400,"Almonds, Shelled Basis",TU,Turkey,1990,1991,0,28,Production,21,(MT),15000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1990,1991,0,178,Total Distribution,21,(MT),18100.0
577400,"Almonds, Shelled Basis",TU,Turkey,1990,1991,0,86,Total Supply,21,(MT),18100.0
577400,"Almonds, Shelled Basis",TU,Turkey,1991,1992,0,20,Beginning Stocks,21,(MT),3000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1991,1992,0,125,Domestic Consumption,21,(MT),14968.0
577400,"Almonds, Shelled Basis",TU,Turkey,1991,1992,0,176,Ending Stocks,21,(MT),3300.0
577400,"Almonds, Shelled Basis",TU,Turkey,1991,1992,0,88,Exports,21,(MT),136.0
577400,"Almonds, Shelled Basis",TU,Turkey,1991,1992,0,57,Imports,21,(MT),104.0
577400,"Almonds, Shelled Basis",TU,Turkey,1991,1992,0,28,Production,21,(MT),15300.0
577400,"Almonds, Shelled Basis",TU,Turkey,1991,1992,0,178,Total Distribution,21,(MT),18404.0
577400,"Almonds, Shelled Basis",TU,Turkey,1991,1992,0,86,Total Supply,21,(MT),18404.0
577400,"Almonds, Shelled Basis",TU,Turkey,1992,1993,0,20,Beginning Stocks,21,(MT),3300.0
577400,"Almonds, Shelled Basis",TU,Turkey,1992,1993,0,125,Domestic Consumption,21,(MT),15957.0
577400,"Almonds, Shelled Basis",TU,Turkey,1992,1993,0,176,Ending Stocks,21,(MT),3000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1992,1993,0,88,Exports,21,(MT),294.0
577400,"Almonds, Shelled Basis",TU,Turkey,1992,1993,0,57,Imports,21,(MT),251.0
577400,"Almonds, Shelled Basis",TU,Turkey,1992,1993,0,28,Production,21,(MT),15700.0
577400,"Almonds, Shelled Basis",TU,Turkey,1992,1993,0,178,Total Distribution,21,(MT),19251.0
577400,"Almonds, Shelled Basis",TU,Turkey,1992,1993,0,86,Total Supply,21,(MT),19251.0
577400,"Almonds, Shelled Basis",TU,Turkey,1993,1994,0,20,Beginning Stocks,21,(MT),3000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1993,1994,0,125,Domestic Consumption,21,(MT),15850.0
577400,"Almonds, Shelled Basis",TU,Turkey,1993,1994,0,176,Ending Stocks,21,(MT),2900.0
577400,"Almonds, Shelled Basis",TU,Turkey,1993,1994,0,88,Exports,21,(MT),467.0
577400,"Almonds, Shelled Basis",TU,Turkey,1993,1994,0,57,Imports,21,(MT),217.0
577400,"Almonds, Shelled Basis",TU,Turkey,1993,1994,0,28,Production,21,(MT),16000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1993,1994,0,178,Total Distribution,21,(MT),19217.0
577400,"Almonds, Shelled Basis",TU,Turkey,1993,1994,0,86,Total Supply,21,(MT),19217.0
577400,"Almonds, Shelled Basis",TU,Turkey,1994,1995,0,20,Beginning Stocks,21,(MT),2900.0
577400,"Almonds, Shelled Basis",TU,Turkey,1994,1995,0,125,Domestic Consumption,21,(MT),15788.0
577400,"Almonds, Shelled Basis",TU,Turkey,1994,1995,0,176,Ending Stocks,21,(MT),3000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1994,1995,0,88,Exports,21,(MT),158.0
577400,"Almonds, Shelled Basis",TU,Turkey,1994,1995,0,57,Imports,21,(MT),346.0
577400,"Almonds, Shelled Basis",TU,Turkey,1994,1995,0,28,Production,21,(MT),15700.0
577400,"Almonds, Shelled Basis",TU,Turkey,1994,1995,0,178,Total Distribution,21,(MT),18946.0
577400,"Almonds, Shelled Basis",TU,Turkey,1994,1995,0,86,Total Supply,21,(MT),18946.0
577400,"Almonds, Shelled Basis",TU,Turkey,1995,1996,0,20,Beginning Stocks,21,(MT),3000.0
577400,"Almonds, Shelled Basis",TU,Turkey,1995,1996,0,125,Domestic Consumption,21,(MT),14357.0
577400,"Almonds, Shelled Basis",TU,Turkey,1995,1996,0,176,Ending Stocks,21,(MT),2500.0
577400,"Almonds, Shelled Basis",TU,Turkey,1995,1996,0,88,Exports,21,(MT),227.0
577400,"Almonds, Shelled Basis",TU,Turkey,1995,1996,0,57,Imports,21,(MT),384.0
577400,"Almonds, Shelled Basis",TU,Turkey,1995,1996,0,28,Production,21,(MT),13700.0
577400,"Almonds, Shelled Basis",TU,Turkey,1995,1996,0,178,Total Distribution,21,(MT),17084.0
577400,"Almonds, Shelled Basis",TU,Turkey,1995,1996,0,86,Total Supply,21,(MT),17084.0
577400,"Almonds, Shelled Basis",TU,Turkey,1996,1997,0,20,Beginning Stocks,21,(MT),2500.0
